"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @BlissTabitha: TRUMP at Vegas #Debate: Hillary Should Not Be Allowed to Run <U+2013> <U+201C>She<U+2019>s Guilty of Very Serious Crime<U+201D> (VIDEO) https://t.co/<U+2026>",FALSE,0,NA,2016-10-20 09:52:37,FALSE,NA,"789041622289907712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_chelf",25,TRUE,FALSE,NA,NA
"2","RT @LANDEYves: Les am<U+00E9>ricains, ils sont vraiment bizarres. Un mec a tu<U+00E9> John Fitzgerald Kennedy. Un autre Martin Luther King. Et pas un pou<U+2026>",FALSE,0,NA,2016-10-20 09:52:37,FALSE,NA,"789041622289899521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caamcaam_",8265,TRUE,FALSE,NA,NA
"3","RT @mitchellvii: How is it CNN finds the time to interview each fake Trump accuser in detail but can't report the James O'Keefe actual vide<U+2026>",FALSE,0,NA,2016-10-20 09:52:37,FALSE,NA,"789041622281367552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotRorsta",3287,TRUE,FALSE,NA,NA
"4","RT @jpm05880: Clint Eastwood: ""IF YOU DON'T GET TRUMP &amp; VOTE DJT YOU'RE A GODLESS SCUMBAG."" https://t.co/OsKGSdcrrm",FALSE,0,NA,2016-10-20 09:52:37,FALSE,NA,"789041622201892865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fins4evr",899,TRUE,FALSE,NA,NA
"5","RT @toadmeister: Some of the people so horrified by Trump saying he won't accept the election result are the same people who don't accept r<U+2026>",FALSE,0,NA,2016-10-20 09:52:37,FALSE,NA,"789041621962752000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VianoChauffeur",237,TRUE,FALSE,NA,NA
"6","Just how stupid do you have to be to be a Trump supporter?  See for yourself.  https://t.co/Sv797NRnBd https://t.co/TnK2Bygfw1 <U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041621866250240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NikitaKitty",0,FALSE,FALSE,NA,NA
"7","RT @linnyitssn: This torture of human dignity is almost over, then all there's left to say is RIP GOP, RIP the brand Trump and RIP his pupp<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041621643952132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itwillnotlast",54,TRUE,FALSE,NA,NA
"8","RT @ObamaMalik: I tried for years to get my brother to pay attention to his family. Trump pays attention to his family. So he is a good man.",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041621442695168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaz__lo",469,TRUE,FALSE,NA,NA
"9","RT @AC360: Trump suggests that under his administration, he would appoint justices that would overturn Roe v. Wade. #Debate https://t.co/9N<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041621274861568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leggomynegrooo",231,TRUE,FALSE,NA,NA
"10","RT @ChadPergram: Pence on Fox: Donald Trump laid out bold plan to lower taxes &amp; repeal Obamacare. I think that message resonates across sta<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041621065146368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rappster14",8,TRUE,FALSE,NA,NA
"11","RT @FrankLuntz: When Trump focuses on the failures and absurdities of Clinton/Obama foreign policy, even Hillary-leaners give him solid sco<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041621048303616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Twitmcic",7387,TRUE,FALSE,NA,NA
"12","RT @poehlermckinnon: Can we take a moment to appreciate the fact that Kate McKinnon has won an Emmy and Donald Trump hasn't? https://t.co/u<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041620725489664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lemonadenormani",24,TRUE,FALSE,NA,NA
"13","Moments After Final Debate, Rudy Giuliani Leaked HUGE Trump Surprise that Will Make Hillary Cry!<U+2026> https://t.co/a9IdzmRISL",FALSE,0,NA,2016-10-20 09:52:36,TRUE,NA,"789041620675014660",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MaryLoveUS4",0,FALSE,FALSE,NA,NA
"14","@AriaWilsonGOP If it were possible to rig the elections, Donald Trump wouldn<U+2019>t have to fear the outcome. https://t.co/cdyMU7oTIg",FALSE,0,"AriaWilsonGOP",2016-10-20 09:52:36,FALSE,"789039761159704576","789041620587077632","751630413769113601","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RikOerlemans",0,FALSE,FALSE,NA,NA
"15","RT @the_blueprint: because wikileaks exists to advance the personal politics of its creator, who<U+2019>s pro-trump. https://t.co/3PbZBXqXqv",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041620326821888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robcanvas",1,TRUE,FALSE,NA,NA
"16","Trump<U+2019>s refusal to say he would accept the election result is different from the 2000 Bush vs. Gore recount https://t.co/CYBnwb4K2C",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041620201172992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TallyAnnaE",0,FALSE,FALSE,NA,NA
"17","RT @JDeBella: Donald Trump brought President Obama's pro-Trump half-brother to the debate.  Well, at least Trump didn't show signs of compl<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041619810947072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BeckyLemay",1,TRUE,FALSE,NA,NA
"18","RT @verne: Trump dijo que ""nadie respetaba a las mujeres m<U+00E1>s que <U+00E9>l"" y en Twitter falt<U+00F3> tiempo para demostrar todo lo contrario https://t.c<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041619735642113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hapjamlaw",6,TRUE,FALSE,NA,NA
"19","Did Donald Trump Just Use the Debate to Test-Launch Trump TV https://t.co/JdX9dHsAYL https://t.co/MQr3xJ9CCB",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041619731218432",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","emma__susan",0,FALSE,FALSE,NA,NA
"20","RT @latimes: Watch: Chris Wallace had to shush the crowd after they laughed when Trump said ""nobody has more respect for women than I do.""<U+2026>",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041619584417792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beckicardosi",4670,TRUE,FALSE,NA,NA
"21","RT @halbwegspunk: Donald Trump
Donal Trum
Dona Tru
Don Tr
Don t
Don't",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041619446140928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaddeee_",15,TRUE,FALSE,NA,NA
"22","Did Donald Trump Just Use the Debate to Test-Launch Trump TV https://t.co/2rUfh9tnv1 https://t.co/riGUTDRPB2",FALSE,0,NA,2016-10-20 09:52:36,FALSE,NA,"789041619311796224",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","bippolitics",0,FALSE,FALSE,NA,NA
