"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @justinsb: Trump didn't have much to lose but the same can't be said for the GOP. I suspect that he cost them the Senate &amp; maybe the Hou<U+2026>",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031846910816256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnjoKaleel",4,TRUE,FALSE,NA,NA
"2","RT @BourneInTexas: We don't want a scripted corrupt liar. Trump was awesome. Hillary never answered the questions. https://t.co/Tnk0AsIOlQ",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031846793256960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ckapilsagar",6,TRUE,FALSE,NA,NA
"3","RT @HillaryClinton: ""I'm happy to compare my 30 years of experience with your 30 years."" <U+2014>Hillary to Trump #DebateNight https://t.co/TwOpwf<U+2026>",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031846713626624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClemencyN",9867,TRUE,FALSE,NA,NA
"4","Read Donald Trump's stance on Energy https://t.co/Lb47qVMCdP",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031846491267072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anitavan1958",0,FALSE,FALSE,NA,NA
"5","RT @ReIatable: Obama roasting Trump <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/i7mNseWq8u",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031846369648641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhyAlwaysFred",160,TRUE,FALSE,NA,NA
"6","RT @CNN: Trump: ""I sat in my apartment today, in a very beautiful hotel ...""

Clinton: ""Made with Chinese steel"" #DebateNight https://t.co/<U+2026>",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031845887348736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jrbkjrbk",3583,TRUE,FALSE,NA,NA
"7","I'm glad trump this election has opened up some topics that otherwise would have been left in the dark by other republican candidates",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031845677658112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shut_wont",0,FALSE,FALSE,NA,NA
"8","RT @DeLaZorro: Trump is one of the sponsors of ACN...that should tell you all you need to know about his business mantra. ....",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031845669187584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prabhat_mittal",2,TRUE,FALSE,NA,NA
"9","RT @Almomentonet: Trump no se compromete a aceptar los resultados de las elecciones EE.UU.: LAS VEGAS, Estados Unidos.- El terc... https://<U+2026>",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031845367123968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NunezWigberto",1,TRUE,FALSE,NA,NA
"10","RT @benphillips76: ""He doesn't see us as people"" - Trump's workers, on Trump 

https://t.co/9ilZBscaQZ",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031845233033216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benphillips76",11,TRUE,FALSE,NA,NA
"11","RT @Zigmanfreud: Presidential race is over after #debatenight because Trump has no more chances to get a message out unfiltered. Media is i<U+2026>",FALSE,0,NA,2016-10-20 09:13:46,FALSE,NA,"789031844998180864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TroyCarline",4,TRUE,FALSE,NA,NA
"12","RT @SaraJBenincasa: This is the portrait for which Donald Trump paid $20K from his fake, now-discredited ""charity."" Modified VERY SLIGHTLY<U+2026>",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031844402589697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheMichaelMoran",21,TRUE,FALSE,NA,NA
"13","Retour sur le 3e d<U+00E9>bat Clinton-Trump avec @gillesparis @lemondefr @lemondevideo @LeMonde_USA @Gil_Paris  https://t.co/8ObkRKic99",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031844381622273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jos3faLOP3Z",0,FALSE,FALSE,NA,NA
"14","RT @CGBPosts: Donald Trump: nobody respects women more than i do
Me: https://t.co/Fh627jT2Mz",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031844197040128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsBIANCAb1tch",527,TRUE,FALSE,NA,NA
"15","RT @ezraklein: Hillary Clinton turned in the three most effective debate performances in modern political history: https://t.co/XtDpnT3kdV",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031843786027008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicholasf",1747,TRUE,FALSE,NA,NA
"16","RT @fxnopinion: .@LizPeek: Calm, informed, reasonable: Trump scores at final debate
https://t.co/79Vx1HLl3M",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031843639156736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sweet_P_916",305,TRUE,FALSE,NA,NA
"17","RT @AntonioFrench: Trump's foreign policy answers sound like a book report from a teenager who hasn't read the book. ""Oh, the grapes! They<U+2026>",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031843572043776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shinykittie",6804,TRUE,FALSE,NA,NA
"18","for all his claims to be a great winner, Trump is going to make a very sore loser",FALSE,1,NA,2016-10-20 09:13:45,FALSE,NA,"789031843148554240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AntBit",0,FALSE,FALSE,NA,NA
"19","RT @DavidDobrik: All jokes aside Trump is probably a really bad kisser",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031842959728640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vicky_Dazley1",1253,TRUE,FALSE,NA,NA
"20","RT @andiosho: Trump: African Americans have no education... 
Those students at Morehouse and Howard must feel pretty stupid  #wow.",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031842926039040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChattanGypsy",19,TRUE,FALSE,NA,NA
"21","a 3rd candidate is impossible to win. A vote for a write in is a vote for trump. THINK WISELY YALL <ed><U+00A0><U+00BD><ed><U+00B9><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/tP230RY8Tc",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031842657685504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XOXENI",0,FALSE,FALSE,NA,NA
"22","Hillary Clinton baited Donald Trump into a series of damaging nails-in-the-coffin statements. It was so easy. https://t.co/oYcVHP1Djo",FALSE,1,NA,2016-10-20 09:13:45,FALSE,NA,"789031842309611521",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytopinion",3,FALSE,FALSE,NA,NA
"23","#Trump refuses to say if he'll accept election results #Debate https://t.co/cd0xgntpKV https://t.co/RlZYDSIDSq",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031842083201024",NA,"<a href=""http://www.headnine.com"" rel=""nofollow"">Headnine Streaming App</a>","HotBeakPol",0,FALSE,FALSE,NA,NA
"24","RT @mitchellvii: Why should Trump pledge to accept the results?  We just saw video of Hillary cheating.  He will test the results and make<U+2026>",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031842028613636",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DoublejayDunn",971,TRUE,FALSE,NA,NA
"25","RT @ZekeJMiller: Trump re Russian involvement in hacks: <U+201C>Our country has no idea<U+201D> // um, not what the U.S. intel community believes",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031841810440192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BillShedd",34,TRUE,FALSE,NA,NA
"26","RT @jakeadelstein: I've got news for #Trump. Not just the elections, life itself is rigged!
Death always wins. Please take it up with God.<U+2026>",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031841755832320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RageZBla",5,TRUE,FALSE,NA,NA
"27","RT @JoseeLegault: Si #NastyWoman est ce que Trump dit en public, je n'ose m<U+00EA>me pas imaginer ce qu'il doit dire en priv<U+00E9>... #Misogyne #Narci<U+2026>",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031841714081792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GermainPepin",7,TRUE,FALSE,NA,NA
"28","RT @guardian: Debate fact-check: Hilary Clinton and Donald Trump's claims reviewed https://t.co/AnPAkYFxny",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031841512689664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sabinebaak",2,TRUE,FALSE,NA,NA
"29","@Peterju97831346 thanks for being so easy to destroy in a debate, you remind me of trump",FALSE,0,"Peterju97831346",2016-10-20 09:13:45,FALSE,"789030865011560448","789031841466454020","783523372319801345","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeCHabsFan",0,FALSE,FALSE,NA,NA
"30","@Morning_Joe waited 18 months to hear how Trump will bring American  manufacturing back to America.  Still waiting",FALSE,0,"Morning_Joe",2016-10-20 09:13:45,FALSE,NA,"789031841416089600","254117355","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TCleeland",0,FALSE,FALSE,NA,NA
"31","N<U+00E4>ytt<U+00F6><U+00E4> ei tiett<U+00E4>v<U+00E4>sti ole ett<U+00E4> Trump ja Putin tuntisivat toisensa tai olisivat koskaan tavanneet. #faktantarkistus #usavaalit @yleuutiset",FALSE,0,"OutiPopp",2016-10-20 09:13:45,FALSE,"789028748288983040","789031841114251264","548870836","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OutiPopp",0,FALSE,FALSE,NA,NA
"32","RT @gerardotc: Tras debatir sobre CIEs y Trump, en la SER al fin se han animado a usar la palabra fascismo, dedicada a la protesta contra F<U+2026>",FALSE,0,NA,2016-10-20 09:13:45,FALSE,NA,"789031840833236992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlch92",217,TRUE,FALSE,NA,NA
"33","RT @samclemmetts: ""trump or clinton?"" https://t.co/47jVmSXEa4",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031840753393664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gryffindick",24,TRUE,FALSE,NA,NA
"34","Share This Link To Help Trump Stop Rigged Elections! https://t.co/twIppvhjTe",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031840732545024",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","pauseblog",0,FALSE,FALSE,NA,NA
"35","RT @JebBoosh: 'I get so sleepy after debates.' -Trump https://t.co/3yzVH3R7VW",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031840703184896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiaNYCNY",12,TRUE,FALSE,NA,NA
"36","@labourwhips @Keir_Starmer @DavidDavisMP he gave the same answer as trump last night 'I'll keep you in suspense' lol",FALSE,0,"labourwhips",2016-10-20 09:13:44,FALSE,"789024400284811268","789031840690663424","557746406","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charliebach",0,FALSE,FALSE,NA,NA
"37","@CNN is to trump what the @BBC were to Brexit .....2 completely out of touch with the public, pro status quo establishment idiots",FALSE,0,"CNN",2016-10-20 09:13:44,FALSE,NA,"789031840615129088","759251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TippersSimon",0,FALSE,FALSE,NA,NA
"38","RT @pierrejovanovic: pour payer les Am<U+00E9>ricains ....  suite aux pressions <U+00E9>lectorales de Trump https://t.co/BbQGVywBQV",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031840434819072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoyoisgore",1,TRUE,FALSE,NA,NA
"39","Trump's Attempt To Refocus Campaign Gets Obscured By One Blinding Final Debate Moment",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031840325701632",NA,"<a href=""https://www.twitter.com/devcode88"" rel=""nofollow"">devcode88</a>","devcode88",0,FALSE,FALSE,NA,NA
"40","RT @ApplegateCA49: With Donald Trump<U+2019>s sexual assault allegations coming to light, Democrats have an opportunity to retake the House. 
http<U+2026>",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031840032194564",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","World_Codes",55,TRUE,FALSE,NA,NA
"41","RT @KevinFarzad: Donald Trump: hello

Fact checker: <U+274C> mostly false",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031839973249024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sothedrama_",1125,TRUE,FALSE,NA,NA
"42","RT @Kasparov63: Watch tonight how often Trump says things that make America sound weak and hateful, and democracy broken. He's the anti-Rea<U+2026>",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031839532929024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akuma_river",490,TRUE,FALSE,NA,NA
"43","RT @kw_watson: Trump's claim that other countries are beating us at trade is based entirely on nonsense economics https://t.co/bYZo1J2HDB #<U+2026>",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031839457345536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psw1937",27,TRUE,FALSE,NA,NA
"44","RT @RNRMaryland: So basically @HillaryClinton your campaign tactics are to spawn violence even with elderly to demean #Trump gigs up witch!<U+2026>",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031839335940096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swcinc96_",112,TRUE,FALSE,NA,NA
"45","RT @Andy: Did he call her a ""nasty woman""?? How about you're a fucking asshole. Check you at the taco place at Trump Tower, dude.",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031839214153728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsPattyD",1111,TRUE,FALSE,NA,NA
"46","RT @NathanZed: #debatenight 
trump: nobody has more respect for women than me

everyone who ever heard trump say anything about women: http<U+2026>",FALSE,0,NA,2016-10-20 09:13:44,FALSE,NA,"789031838815703041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gstrick0215",5817,TRUE,FALSE,NA,NA
