"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @AndFranchini: Ivanka Trump: la figlia prediletta di Donald sul palco di Cleveland @sevenseasmarina @IlariaBifarini  https://t.co/KwxkcU<U+2026>",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030213120200704",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CretellaRoberta",1,TRUE,FALSE,NA,NA
"2","RT @chanelpuke: ""Nobody has more respect for women than I do""-Donald Trump https://t.co/UBCWdBShvH",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030213078421504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ksnyder94",3328,TRUE,FALSE,NA,NA
"3","RT @Juliux75: Trump llama <U+201C>asquerosa<U+201D> a Clinton y se resiste a aceptar el resultado de las elecciones durante su <U+00FA>ltimo deb... https://t.co<U+2026>",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030213048991744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgusGirona",1,TRUE,FALSE,NA,NA
"4","2am got to watch replay of debate TRUMP JUST LIES LIES LIES about the 9 women who he never met and touch SCUM BAG #TRUMP #debate",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030213044756480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bartman51",0,FALSE,FALSE,NA,NA
"5","RT @BourneInTexas: What difference does it make whether you vote Hillary or Trump? I wish they could tell you.
https://t.co/0DhwfIG87P http<U+2026>",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030213011197952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BourneInTexas",24,TRUE,FALSE,NA,NA
"6","RT @0HOUR1__: Hillary Clinton gave Donald Trump the finger that is why he called her NASTY WOMAN
#debates2016 
#debate 
#ANONYMOUS
WE ARE S<U+2026>",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030212944224256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steveonan",477,TRUE,FALSE,NA,NA
"7","RT @TRUMPMOVEMENTUS: Donald Trump: ""She wants to give amnesty, which is a disaster &amp; very unfair to the people waiting in line for many yea<U+2026>",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030212654751744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Airplane11",16,TRUE,FALSE,NA,NA
"8","Japanese Donald Trump Commercial<U+30C8><U+30E9><U+30F3><U+30D7>2016 https://t.co/a5IOtULkN9",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030212625428480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theohiopress",0,FALSE,FALSE,NA,NA
"9","RT @gabrielsherman: Fascinating 
https://t.co/xK3ZOZxBos",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030212411338752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akuma_river",741,TRUE,FALSE,NA,NA
"10","RT @iamnotshouting: So sick of the U.S election.
Trump is a buffoon
Hillary is evil
Johnson is a moron
Stein is insane
World is fucked
Enjo<U+2026>",FALSE,0,NA,2016-10-20 09:07:16,FALSE,NA,"789030212260409344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aryastarkers",2,TRUE,FALSE,NA,NA
