"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"36","RT @StarCinema: Relive the life of the late Senator Miriam Defensor-Santiago in #MMKSenatorMiriam WATCH HERE: https://t.co/X118mjS7Cm https‚Ä¶",FALSE,0,NA,2016-10-16 09:52:24,FALSE,NA,"787592017320681472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sky_nse1",14,TRUE,FALSE,NA,NA
"37","RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2)",FALSE,0,NA,2016-10-16 09:20:19,FALSE,NA,"787583942102769665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","foxtdwp",10632,TRUE,FALSE,NA,NA
"38","RT @sheenmendoza123: RIP Sen. Miriam Defensor Santiago. You will never be forgotten. Ì†ΩÌ∏û",FALSE,0,NA,2016-10-16 09:11:54,FALSE,NA,"787581827531825152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KINGxKEATON",1,TRUE,FALSE,NA,NA
"39","RT @cnnphilippines: Bongbong Marcos remembers his former running mate Miriam Defensor-Santiago https://t.co/V09Zb6tKlf https://t.co/oNnnPZT‚Ä¶",FALSE,0,NA,2016-10-16 08:56:37,FALSE,NA,"787577980977500160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julsasuncion",130,TRUE,FALSE,NA,NA
"40","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass‚Ä¶",FALSE,0,NA,2016-10-16 08:09:14,FALSE,NA,"787566056730562560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ricaaaso",534,TRUE,FALSE,NA,NA
"41","""Country's most priceless assets is the idealism of our young people."" Ì†ΩÌ∏á
-Miriam Defensor-Santiago https://t.co/8TnNok9Sse",FALSE,0,NA,2016-10-16 05:41:03,FALSE,NA,"787528764057976832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gutsyJohnDria",0,FALSE,FALSE,NA,NA
"42","RT @ahmriza: To the best president this country never had, may your soul rest in peace https://t.co/ZsqnlbySUp",FALSE,0,NA,2016-10-16 05:37:55,FALSE,NA,"787527973247213569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kakeruined",13,TRUE,FALSE,NA,NA
"43","Many people will remember Sen. Miriam Defensor Santiago for her witticisms, jokes, wisecracks, and epigrammatic... https://t.co/z2R1XBydCp",FALSE,2,NA,2016-10-16 03:26:48,FALSE,NA,"787494979182530560",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","weareformiriam",1,FALSE,FALSE,NA,NA
"44","Senator. Miriam Defensor Santiago - HER WORKS AND DEATH https://t.co/JqNCSppvw3",FALSE,0,NA,2016-10-16 02:58:12,FALSE,NA,"787487780117028864",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","maichardtswift",0,FALSE,FALSE,NA,NA
"45","RT @senmiriam: MIRIAM TO ICU; THANKS SUPPORTERS:
https://t.co/xPCGB1UTrd

#MiriamFight https://t.co/d4ZRosDkwx",FALSE,0,NA,2016-10-16 01:00:17,FALSE,NA,"787458107999858689",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","linna140",497,TRUE,FALSE,NA,NA
"46","RT @bongbongmarcos: Our thoughts &amp; prayers to the family of Sen. Miriam Defensor Santiago https://t.co/7BPMj9TG9X RT #RIPMiriam https://t.c‚Ä¶",FALSE,0,NA,2016-10-15 19:56:47,FALSE,NA,"787381729489149953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","612fermin",454,TRUE,FALSE,NA,NA
"47","RT @xxloreeeeeeenxx: ""I will never quit. I will never stop. I will never withdraw."" - Miriam Defensor Santiago

QUOTE FOR ALL THE GRADE 9 S‚Ä¶",FALSE,0,NA,2016-10-15 15:51:52,FALSE,NA,"787320090882478080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kpticzon",2,TRUE,FALSE,NA,NA
"48","""I will never quit. I will never stop. I will never withdraw."" - Miriam Defensor Santiago

QUOTE FOR ALL THE GRADE 9 STUDENTS #strongtigers",FALSE,4,NA,2016-10-15 15:50:04,FALSE,NA,"787319639827034112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxloreeeeeeenxx",2,FALSE,FALSE,NA,NA
