"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @libe: Avec Trump, la politique n'a plus de r<U+00E8>gles https://t.co/NwAd7Mbxnn https://t.co/S5sR9dJaDa",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745266127695872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThierryNutti",12,TRUE,FALSE,NA,NA
"2","RT @wikileaks: Is it really necessary to keep pointing out that ""criticism of Clinton"" <U+2260> ""support for Trump""? Just get a different tactic.<U+2026>",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745266085793792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djorovicduha",2905,TRUE,FALSE,NA,NA
"3","RT @tylerH0FF: why do people assume you're racist if you're a trump supporter?
He's getting rid of
""illegal immigrants""
ONLY ILLEGAL

""(NOT<U+2026>",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745265242628100",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiahKathrynLee",1,TRUE,FALSE,NA,NA
"4","RT @Stephen4Truth: #trump jumps in Putins hands and will let him pull his strings everyday AMERICA wold be put into the hands of RUSSIA htt<U+2026>",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745265066389504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NascarladyL48",11,TRUE,FALSE,NA,NA
"5","RT @terrymendozer: Ex-FBI Asst Director Makes First-Ever Political Endorsement for Trump With Emotional Plea to America #DrainTheSwamp http<U+2026>",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745265028636672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ggprez",262,TRUE,FALSE,NA,NA
"6","I liked a @YouTube video from @darkycaos https://t.co/YVxgABMqRC Donald Trump Opening Oficial (Attack on Titan Op 1 Parodia)",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745264827457536",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Cinos_Ben",0,FALSE,FALSE,NA,NA
"7","YEP! THE POLLS ARE COMPLETELY RIGGED. ALL TRUMP SUPPORTERS HAVE TO GET OUT &amp; VOTE, PICK UP VOTERS &amp; MAN YOUR POLLIN<U+2026> https://t.co/D6lOsdC17E",FALSE,0,NA,2016-10-22 08:28:38,TRUE,NA,"789745264747683840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OpinionOnion7",0,FALSE,FALSE,NA,NA
"8","RT CNET: Donald Trump is stunningly vindictive, says Richard Branson https://t.co/AfZjCGgWPZ https://t.co/HoFwA8gk2C",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745264307400704",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MeeshTweakon",0,FALSE,FALSE,NA,NA
"9","RT @WDFx2EU7: When Trump Drops A Truth Bomb On You #AlSmithDinner https://t.co/HFT2jS37dK",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745263833473024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vietrandy",3818,TRUE,FALSE,NA,NA
"10","WOW<U+2757><U+FE0F>Donate NOW<U+2757><U+FE0F> Trump raises $9 million off debate night Facebook Live events - POLITICO https://t.co/z2HdlG6FeW",FALSE,0,NA,2016-10-22 08:28:38,FALSE,NA,"789745262637920256",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Bellajane127",0,FALSE,FALSE,NA,NA
